query,unformatted,cripple,nn_seed,inc_centroids,components,length_norm,alg,kernel,gamma,alpha,multilabel,c,merge,sensitivity,precision,max_in_cluster
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.7,1.0,True,1.0,False,0.82599999999999996,0.90911523711795461,0.74399999999999999
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.7,1.0,True,1.3,False,0.88900000000000001,0.9295827038179979,0.79900000000000004
fam40_typedistributed_plain+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.2,False,0.48299999999999998,0.56978422293851982,0.89100000000000001
fam40_typedistributed_embed+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.78300000000000003,0.8817027755247675,0.64700000000000002
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.7,1.0,True,1.2,False,0.42799999999999999,0.51781328603138221,0.85399999999999998
fam40_typedistributed_embed+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.3,1.0,True,1.0,False,0.80900000000000005,0.90699477442031673,0.65100000000000002
fam40_typedistributed_embed+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.2,False,0.26300000000000001,0.34077810848326118,0.70799999999999996
fam40_typedistributed_embed+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.1,False,0.46200000000000002,0.65336317382249942,0.68700000000000006
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.0,False,0.99199999999999999,0.99241452991452994,0.78300000000000003
fam40_typedistributed_plain+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.7,1.0,True,1.2,False,0.505,0.59683619410892141,0.878
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.3,1.0,True,1.0,False,0.86199999999999999,0.90862120579225836,0.873
fam40_typedistributed_plain+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.2,False,0.48299999999999998,0.55637517028614458,0.89400000000000002
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.67700000000000005,0.80421515774587393,0.65400000000000003
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.90600000000000003,0.94773313361356837,0.80800000000000005
fam40_typedistributed_embed+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.0,False,0.74199999999999999,0.85874226873499115,0.65100000000000002
fam40_typedistributed_plain+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.3,1.0,True,1.1,False,0.90500000000000003,0.95714387746399943,0.751
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.3,1.0,True,1.2,False,0.65500000000000003,0.83537559414791551,0.71499999999999997
fam40_typedistributed_embed+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.3,1.0,True,1.3,False,0.36699999999999999,0.49188629301000875,0.69699999999999995
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.1,False,0.752,0.8667279484765763,0.68400000000000005
fam40_typedistributed_embed+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.32300000000000001,0.38700510610160044,0.74399999999999999
