query,unformatted,cripple,nn_seed,inc_centroids,components,length_norm,alg,kernel,gamma,alpha,multilabel,c,merge,sensitivity,precision,max_in_cluster
rfam75id-rename,False,19,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,False,0.5961145194274029,0.8104688876866071,0.6694274028629856
rfam75id-rename,False,19,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,False,0.3263803680981595,0.443578150337928,0.7004089979550103
rfam75id-rename,False,4,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,False,0.9297546012269938,0.9416007597362082,0.8523517382413088
rfam75id-rename,False,7,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,False,0.8972392638036808,0.9206748296763865,0.7883435582822086
rfam75id-rename,False,7,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,True,0.9144171779141104,0.928075915864308,0.6275051124744376
rfam75id-rename,False,11,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.05,False,0.7087934560327198,0.8060019059705628,0.8669734151329243
rfam75id-rename,False,8,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,True,0.9091002044989775,0.9196519778089906,0.5736196319018406
rfam75id-rename,False,2,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.0,True,0.9847648261758692,0.9857426289584348,0.7242331288343559
rfam75id-rename,False,9,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,False,0.7324130879345604,0.7626667050378111,0.821472392638037
rfam75id-rename,False,10,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,True,0.697443762781186,0.8084360851662119,0.8106339468302657
rfam75id-rename,False,14,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.0,True,0.6961145194274029,0.7999494780157429,0.7985685071574642
rfam75id-rename,False,17,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,False,0.8313905930470348,0.8994388991998628,0.5237218813905932
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.05,True,1.0,1.0,0.8660531697341514
rfam75id-rename,False,1,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.0,True,0.9833333333333334,0.9861747162436212,0.706441717791411
rfam75id-rename,False,16,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,False,0.5895705521472394,0.7326704985480659,0.8390593047034764
rfam75id-rename,False,10,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,True,0.8274028629856851,0.8803584149137433,0.7550102249488753
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.0,True,0.9989775051124744,0.9989876288242321,0.7852760736196319
rfam75id-rename,False,1,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.1,True,0.9706543967280163,0.9760111927758315,0.8312883435582821
rfam75id-rename,False,1,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,False,0.9957055214723928,0.9958523390288153,0.8218813905930471
rfam75id-rename,False,15,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,False,0.49580777096114526,0.6454441015847212,0.7584867075664622
rfam75id-rename,False,11,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.0,False,0.7233128834355828,0.8263579784475971,0.7698364008179958
rfam75id-rename,False,14,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,False,0.7606339468302659,0.8606783465206156,0.681799591002045
rfam75id-rename,False,19,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.0,True,0.7476482617586913,0.815042057540379,0.567280163599182
